month,Luxury,floors,bedrooms,bathrooms,basement,view,waterfront,condition,sqft_lot,sqft_living,sqft_above,yr_built,renovated,lat,long,dist_to_center,price
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,A,22.795129455894855,10.209282749822647,3.866487810993504,"[1949.50, 1994.50)",0,47.4922,-122.178,0.10362825201528564,3.9006190496476014
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,14.341802735691282,9.085835787650108,3.7159027994509755,"[1994.50, 2009.50)",0,47.622600000000006,-122.31899999999999,0.11104448081141426,3.9263839740620794
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",1,0,0,B,22.09662116681272,10.702751161341402,3.8615150104188136,"[1940.50, 1949.50)",0,47.6919,-122.313,0.1429930731059947,3.932299600405639
"[7.50, inf)",0,"[1.25, 1.75)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,C,26.467717766676856,9.760749791705244,3.809573585503562,"(-inf, 1940.50)",0,47.4471,-122.464,0.28878185287083136,3.9173041317732604
"[7.50, inf)",0,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,A,22.531177650609937,9.941339442004942,3.832971781067384,"[1949.50, 1994.50)",0,47.720000000000006,-122.317,0.16671269364409788,3.9244704627616698
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,20.704560851481258,11.154989994135148,3.974319278784185,"[1994.50, 2009.50)",0,47.709,-122.35,0.18167900399841422,3.9284778515951335
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,13.80472994857534,9.871121942324937,3.733629625575324,"[1994.50, 2009.50)",0,47.6184,-122.301,0.09261670923930519,3.929040887477826
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,28.142811438058857,10.497487694418226,3.9010141917388443,"[1949.50, 1994.50)",0,47.4742,-122.19800000000001,0.11652649726209481,3.919174495729541
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.25, 1.75)",0,0,0,C,22.66730172521657,10.137900106677895,3.857695435984866,"[1949.50, 1994.50)",0,47.37819999999999,-122.30400000000002,0.23033939760035288,3.8965493441790247
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,20.529877114798417,10.042105827388284,3.773210234701651,"[1949.50, 1994.50)",0,47.7125,-122.32,0.16287835977386503,3.91579683236737
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,27.459494265578876,10.471367073107475,3.897947834714851,"[1994.50, 2009.50)",0,47.48350000000001,-122.136,0.13118492831434853,3.9250606755468174
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,24.169570489836374,10.531787918172197,3.817694781105934,"[1949.50, 1994.50)",0,47.6647,-122.149,0.09849221267540424,3.9248801824318504
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,21.308743127713363,10.623167751423114,3.915597623551756,"[2009.50, inf)",0,47.372600000000006,-122.159,0.22376115211307446,3.914596319753524
"[4.50, 7.50)",1,"[1.25, 1.75)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,24.920219894146328,10.702751161341402,3.9246884388848353,"[1994.50, 2009.50)",0,47.583499999999994,-122.22700000000002,0.015411554666537935,3.95718883671579
"[4.50, 7.50)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",0,0,0,B,23.209426944624173,11.616444999873297,4.02162359342045,"[1994.50, 2009.50)",0,47.6039,-122.059,0.15456780384770685,3.949696490399573
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,20.470476371778414,9.290691272253406,3.7211238384130714,"[1940.50, 1949.50)",0,47.5187,-122.377,0.17880910909189926,3.9006190496476014
"[7.50, inf)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,C,23.252662089257818,10.471367073107475,3.8192786589117422,"[1949.50, 1994.50)",0,47.7334,-122.168,0.1504931280010364,3.9263796497910186
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,24.850769751202932,10.557129347987969,3.9079697670660756,"[1949.50, 1994.50)",0,47.7476,-122.086,0.2025337663861531,3.926856215910443
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,C,23.53175330726284,10.063804831660775,3.848464845513297,"[1949.50, 1994.50)",0,47.5892,-122.202,0.010935075249554886,3.942241521671741
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,25.669800089304243,10.268460437961034,3.8737032682112598,"[1994.50, 2009.50)",0,47.4298,-122.102,0.19466091119581824,3.919174495729541
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",0,0,0,B,22.802609462796262,11.40691665048706,4.000544005393303,"[1994.50, 2009.50)",0,47.5429,-121.995,0.2229031736751808,3.9508844382997936
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,A,19.686424187993858,10.702751161341402,3.7691767917251138,"(-inf, 1940.50)",0,47.6902,-122.382,0.1966587140473172,3.937699883238166
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,B,23.24822470355263,9.400609000397337,3.7608577543954698,"[1949.50, 1994.50)",0,47.4773,-122.28,0.13095258681716218,3.8868196781734725
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,26.438742080689988,9.475376244233603,3.771203694642563,"[1949.50, 1994.50)",0,47.29330000000001,-122.377,0.33884363631595543,3.8855310605018727
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,30.33926854000968,10.764211294261363,3.8989758261468452,"[1949.50, 1994.50)",0,47.63470000000001,-121.958,0.25885001220079007,3.9272376206765065
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,21.164420959082516,10.881753337929364,3.9447386168078253,"[1994.50, 2009.50)",0,47.3446,-122.041,0.29943885165308165,3.9140486716815786
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.515340189460005,10.258720782914612,3.8725202753639403,"[1994.50, 2009.50)",0,47.2091,-122.009,0.4318461816546791,3.903212629119973
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",0,0,0,B,30.33926854000968,11.713768237207717,4.0311966402729,"[1949.50, 1994.50)",0,47.71959999999999,-122.048,0.2098934098067152,3.9510776655215376
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,14.897344857650221,9.475376244233603,3.771203694642563,"[1994.50, 2009.50)",0,47.6762,-122.378,0.18633812770906003,3.9258609791028967
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,20.510143647965194,11.384744540829182,3.985812763249945,"[1994.50, 2009.50)",0,47.5066,-122.146,0.10674801076891897,3.943892021883196
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.91644272451636,9.85916644680374,3.822407663756175,"[1949.50, 1994.50)",0,47.7703,-122.336,0.21849632853899362,3.9079082323613963
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,17.184594779928652,10.117016130165482,3.835885160122918,"[1994.50, 2009.50)",0,47.6743,-122.142,0.11034250358564472,3.931496925111753
"[4.50, 7.50)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",0,0,0,B,22.633194737428678,11.204270202510331,3.979526736219729,"[2009.50, inf)",0,47.434999999999995,-122.329,0.19346165506283394,3.931607575464845
"[4.50, 7.50)",0,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",0,0,0,B,24.20366868909322,10.860231521857884,3.9423565841802106,"[1994.50, 2009.50)",0,47.72749999999999,-121.957,0.29062951168006346,3.9278636111759737
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[2.75, 3.25)",0,0,0,B,16.64365100603876,9.965324827564595,3.836029657071534,"[1994.50, 2009.50)",0,47.7338,-122.309,0.17313783378078498,3.9154171051714397
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,21.86586341803535,10.39997652990733,3.8737032682112598,"[1940.50, 1949.50)",0,47.6956,-122.303,0.13897804747657,3.9300613031316773
"[4.50, 7.50)",1,"[1.25, 1.75)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,C,30.33926854000968,9.929812410181325,3.831498102046957,"(-inf, 1940.50)",0,47.4163,-122.21999999999998,0.1736117393949593,3.9446045758110833
"[4.50, 7.50)",0,"[1.75, inf)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,17.840902828976308,9.322756877368526,3.749951678716601,"[1949.50, 1994.50)",0,47.717000000000006,-122.19,0.1292806817533261,3.897646422012412
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,20.43954838869367,10.203265393097524,3.86575040162825,"[1994.50, 2009.50)",0,47.3052,-122.283,0.2930694847652664,3.898778926165767
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,B,18.632167863067114,10.506118560431858,3.9020246881723986,"[1994.50, 2009.50)",0,47.6662,-122.083,0.15073569565754746,3.9380316512682536
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,19.70008705246013,10.08526427412944,3.8511492033829398,"[1994.50, 2009.50)",0,47.6964,-122.024,0.21693645224551789,3.9185258519411974
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,23.503155735495138,10.219270729073658,3.7543848618770075,"[1949.50, 1994.50)",0,47.4307,-122.17,0.16475609786138212,3.90701506175141
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,22.481332970157133,9.835030484240171,3.7848420048516354,"(-inf, 1940.50)",0,47.6875,-122.336,0.15716321273761683,3.9314229451345
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[2.75, 3.25)",1,0,0,B,26.181229726384764,10.794248213239714,3.8254862710119433,"[1949.50, 1994.50)",0,47.3778,-122.033,0.2780314383992849,3.9180865557003934
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,1,0,B,22.136778705059672,11.19817490378434,3.9788847150848583,"[1994.50, 2009.50)",0,47.4522,-122.118,0.16713659927172134,3.932299600405639
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,20.92972432865282,11.142481463820301,3.910869047524041,"[1994.50, 2009.50)",0,47.5353,-122.066,0.15669166790230538,3.944623857516826
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,22.526920622922518,10.137900106677895,3.857695435984866,"(-inf, 1940.50)",0,47.4738,-122.26400000000001,0.12671839823182873,3.9006190496476014
"[7.50, inf)",0,"[1.75, inf)","(-inf, 2.50)","[1.25, 1.75)",0,0,0,C,19.730708937530807,9.72250261373509,3.804531713781818,"[1949.50, 1994.50)",0,47.6943,-122.184,0.10845951151360006,3.9197058529140176
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.25, 1.75)",1,0,0,C,21.80242059705064,10.809099651175684,3.8254862710119433,"[1949.50, 1994.50)",0,47.3781,-122.284,0.2232831733148563,3.8978390987779132
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,A,20.8862966915035,9.258068587779889,3.740784708184358,"(-inf, 1940.50)",0,47.3106,-121.999,0.35170486715417837,3.8883141055048234
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,18.692464056586374,9.322756877368526,3.749951678716601,"[1949.50, 1994.50)",0,47.3155,-122.182,0.2760047757953818,3.8724173571988985
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,1,0,A,21.039190271262278,10.565505117642815,3.7848420048516354,"[1949.50, 1994.50)",0,47.67369999999999,-122.4,0.2050450905590053,3.945099465523569
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,24.850769751202932,10.924119115385174,3.949405107953816,"[1994.50, 2009.50)",0,47.5894,-122.197,0.01592458545346474,3.9584691862117376
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,24.002076174076084,10.063804831660775,3.848464845513297,"[1949.50, 1994.50)",0,47.708,-122.216,0.11827277160317559,3.9146024251750418
"[4.50, 7.50)",1,"(-inf, 1.25)","[4.50, inf)","[2.75, 3.25)",1,0,0,C,30.33926854000968,11.10448784765116,3.8285159483373703,"[1949.50, 1994.50)",0,47.55760000000001,-122.186,0.04194570627299151,3.93635179226193
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,24.780607979072286,10.867431063323806,3.943154290956814,"[1949.50, 1994.50)",0,47.61129999999999,-122.164,0.05344956833711398,3.9506116772522257
"[7.50, inf)",0,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.770587947751537,10.756631194355453,3.878359952133569,"[1949.50, 1994.50)",0,47.5065,-122.191,0.08610429676070512,3.9152076938629423
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,15.442240566791579,9.709581931785054,3.8028215375353187,"[1994.50, 2009.50)",0,47.549,-122.372,0.1642203117083217,3.9127219512362084
"[4.50, 7.50)",1,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",1,0,0,A,20.470476371778414,10.471367073107475,3.747698277151229,"(-inf, 1940.50)",0,47.6896,-122.362,0.17941935385969782,3.943643992281209
"[4.50, 7.50)",0,"(-inf, 1.25)","[4.50, inf)","(-inf, 1.25)",1,0,0,B,20.029293905903153,9.338586902293653,3.678394052623198,"[1940.50, 1949.50)",0,47.4653,-122.338,0.17645689419836186,3.8978390987779132
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",1,0,0,B,20.37011563976017,10.209282749822647,3.773210234701651,"[1940.50, 1949.50)",0,47.68580000000001,-122.38499999999999,0.1970626302095662,3.9361930122533657
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,21.799231245883806,11.026299991653854,3.9605383493771726,"[2009.50, inf)",0,47.50189999999999,-122.151,0.10749324268176824,3.927447614735499
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,A,22.587665994394776,10.573845721660371,3.835885160122918,"[1949.50, 1994.50)",0,47.4395,-122.16100000000002,0.15898425407465067,3.9152076938629423
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.96124335171866,11.373568205769239,3.997128545376041,"[1949.50, 1994.50)",0,47.527499999999996,-122.148,0.08995483319197756,3.944186937524263
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,30.337836260641797,10.992810170063857,3.866487810993504,"[1949.50, 1994.50)",0,47.7484,-122.291,0.1768071152097949,3.9284778515951335
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,C,21.38944729068644,10.557129347987969,3.9079697670660756,"[1949.50, 1994.50)",0,47.5702,-121.995,0.21879707176930668,3.933812286605409
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[2.75, 3.25)",1,0,0,B,21.190038321245257,11.10448784765116,3.8737032682112598,"[1994.50, 2009.50)",0,47.7648,-122.164,0.1817405734451582,3.9330051143063827
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,20.782456646667427,11.142481463820301,3.9729913945069804,"[1994.50, 2009.50)",0,47.5773,-122.055,0.15841171273120466,3.9357117513023328
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,24.22448213400841,10.052985622894797,3.8471080528995496,"[1949.50, 1994.50)",0,47.3862,-122.315,0.22772771711728435,3.9009305937290697
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,C,29.00417044404342,10.372524989657004,3.886232383143242,"[1949.50, 1994.50)",0,47.45109999999999,-122.089,0.18597010820164064,3.9046827354456037
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,19.378381190757384,9.385293740499305,3.7587230933684137,"(-inf, 1940.50)",0,47.6862,-122.378,0.19118198460502248,3.9272376206765065
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,24.23431862900598,10.54871810209592,3.844364585051713,"[1949.50, 1994.50)",0,47.30870000000001,-122.26400000000001,0.2856710955388852,3.8997146282900608
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,23.54570247954004,9.822848039551102,3.740784708184358,"[1949.50, 1994.50)",0,47.4698,-122.26400000000001,0.1303889991167999,3.902357257922567
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,24.05276744965844,9.643635474675454,3.7940379505269703,"[1949.50, 1994.50)",0,47.7559,-122.226,0.1666467561024911,3.9097717124005293
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,20.17662596787646,10.506118560431858,3.9020246881723986,"[1949.50, 1994.50)",0,47.75,-122.18299999999999,0.1630022569446355,3.926403512704307
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",1,0,0,B,22.548177161321323,10.39997652990733,3.8285159483373703,"[1949.50, 1994.50)",0,47.52969999999999,-122.267,0.08082507570781172,3.916387850680351
"[4.50, 7.50)",0,"[1.25, 1.75)","[3.50, 4.50)","[1.25, 1.75)",1,0,0,B,18.32019879702038,9.941339442004942,3.801096185076261,"(-inf, 1940.50)",0,47.6604,-122.324,0.1316345816464463,3.9248801824318504
"[4.50, 7.50)",0,"[1.75, inf)","[4.50, inf)","(-inf, 1.25)",1,0,0,B,18.53343947622817,10.90304754825311,3.8498118528289393,"[2009.50, inf)",0,47.5065,-122.171,0.0932242664401761,3.921252195803426
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,24.168467651641098,9.602945439769274,3.7885721254680704,"[1949.50, 1994.50)",0,47.76769999999999,-122.163,0.18480280360057372,3.915565924967545
"[4.50, 7.50)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,C,23.062316207909124,11.136198261527873,3.8916525619427755,"(-inf, 1940.50)",0,47.6426,-122.409,0.2030726983632497,3.9591946680363113
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,26.15893322937505,9.918216203212637,3.7454196652764478,"[1949.50, 1994.50)",0,47.3146,-122.043,0.32340374810421707,3.8992542632902527
"[7.50, inf)",1,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",0,0,0,B,21.24793683313237,11.246435354172881,3.9839520950026994,"[1994.50, 2009.50)",0,47.5362,-122.067,0.1554419727722279,3.940770028736004
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,29.032923918256948,11.281897433409721,3.9876525244061996,"[1994.50, 2009.50)",0,47.7311,-122.055,0.2119286672754911,3.949696490399573
"[7.50, inf)",1,"[1.75, inf)","[4.50, inf)","[2.75, 3.25)",0,0,0,B,21.88240960194895,10.972446942561136,3.954692052434108,"[2009.50, inf)",0,47.768499999999996,-122.16,0.18640260347024126,3.93662206687342
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,28.51065149751361,11.97279109046988,4.056024117627484,"[1949.50, 1994.50)",0,47.292899999999996,-122.342,0.32371556669086576,3.9340518347630717
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,20.573058703130776,10.801687671341226,3.93583759597335,"[1994.50, 2009.50)",0,47.5451,-122.014,0.2038736749713368,3.937836039268513
"[4.50, 7.50)",1,"[1.75, inf)","(-inf, 2.50)","[1.25, 1.75)",0,0,0,B,12.422619543127828,9.338586902293653,3.75218037637681,"[2009.50, inf)",0,47.6228,-122.307,0.09971027101686467,3.929789724099999
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,20.164053777268432,10.952565545485585,3.952521733372592,"[2009.50, inf)",0,47.2586,-122.19400000000002,0.3317073711265616,3.91916324875465
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,21.458138926340613,10.258720782914612,3.8725202753639403,"[1994.50, 2009.50)",0,47.3322,-122.173,0.26064259764771147,3.902705666729039
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[2.75, 3.25)",0,1,0,B,30.33926854000968,11.154989994135148,3.974319278784185,"[1994.50, 2009.50)",0,47.4881,-121.721,0.5023165088697813,3.9441379889113755
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",1,0,0,C,23.62758351724747,10.853006122028278,3.8254862710119433,"[1949.50, 1994.50)",0,47.7278,-122.177,0.14262990360432581,3.9272376206765065
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,15.151702974840322,9.53313417039717,3.7791113463645347,"[2009.50, inf)",0,47.6521,-122.4,0.19719066362191803,3.9322274585325876
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,20.186037228020528,11.142481463820301,3.9729913945069804,"[2009.50, inf)",0,47.7401,-122.226,0.1509005929359977,3.933359046326852
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,21.558499275015556,9.01222282627726,3.7050529981583473,"[1949.50, 1994.50)",0,47.5065,-122.338,0.15026099798566722,3.891577372398754
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,A,22.0370460326858,8.915894500536414,3.6906558431625,"[1940.50, 1949.50)",0,47.4878,-122.324,0.1507846988644228,3.8868196781734725
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.192179695927283,10.749022297727645,3.9299235846494724,"[1994.50, 2009.50)",0,47.5382,-121.871,0.3457870936272924,3.9246622918242497
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",1,1,0,B,25.86986826228304,10.69493411455208,3.8498118528289393,"[1949.50, 1994.50)",0,47.6947,-122.19,0.10740673905276271,3.9390785240939215
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,B,24.953209633354124,9.835030484240171,3.8192786589117422,"[1949.50, 1994.50)",0,47.746,-122.294,0.17601862709116328,3.9170773087227735
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,21.588288065457984,9.54589089941178,3.7808480274522442,"[1994.50, 2009.50)",0,47.3689,-122.175,0.2240989296964002,3.898430544934584
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,28.802471068913402,11.287748504358595,3.988261206177852,"[1949.50, 1994.50)",0,47.6318,-122.01,0.20722792549659133,3.945804506930154
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,30.33926854000968,10.93804551293701,3.837325176866874,"[1949.50, 1994.50)",0,47.4776,-122.02,0.22315862233081765,3.9340518347630717
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,22.686017410718044,10.764211294261363,3.931634070584093,"[1949.50, 1994.50)",0,47.561,-122.019,0.19604249735246893,3.941581582316952
"[4.50, 7.50)",1,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",0,0,0,B,25.460221547342236,11.078758459673773,3.9661880002289105,"[1949.50, 1994.50)",0,47.6295,-122.052,0.16575295944623875,3.935582149746394
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,23.60000264416716,10.306942662538122,3.878359952133569,"[1949.50, 1994.50)",0,47.2769,-122.145,0.32015486864265635,3.893780940468194
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,A,24.565685476982868,9.139194327676451,3.723686084412394,"[1949.50, 1994.50)",0,47.4462,-121.773,0.46275424483710376,3.905633351687994
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,21.12801606005778,10.756631194355453,3.930780942028726,"[1994.50, 2009.50)",0,47.3779,-122.125,0.22938559933475317,3.9079082323613963
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,B,23.582554963815987,11.091663887842872,3.8829003070808508,"(-inf, 1940.50)",0,47.6424,-122.411,0.20495303452078062,3.9575717868806564
